Date	Month	Collection	Owner	Brand	Pack Size	Pack Type	Queries	SizeOfReturnedData	ResponseTimes(ms)	Price
01/06/2012	Jun-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	24490	99.41	3799.38	61.06
01/06/2012	Jun-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1879	99.01	301.72	63.2
01/06/2012	Jun-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	934	72.44	197.83	83.37
01/06/2012	Jun-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	1831	94.68	347.99	74.81
01/06/2012	Jun-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1455	99.25	422.2	114.21
01/06/2012	Jun-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	503	42.05	151.85	118.83
01/06/2012	Jun-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2612	96.88	776.5	117.01
01/06/2012	Jun-12	uk.collection.name.shops	Rekall	Beta	12	Standard	4248	100	1135.33	105.2
01/06/2012	Jun-12	uk.collection.name.shops	Rekall	Beta	18	Standard	10547	97.14	2382.72	88.92
01/06/2012	Jun-12	uk.collection.name.shops	Rekall	Beta	60	Standard	677	32.61	175.81	102.21
01/06/2012	Jun-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	668	73.79	105.11	61.94
01/06/2012	Jun-12	br.wifi.events	Tyrell Corp	Kappa	8	Standard	1142	96.82	228.37	78.71
01/06/2012	Jun-12	uk.wifi.events	Tyrell Corp	Kappa	12	Standard	5360	99.91	911.63	66.95
01/06/2012	Jun-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	4699	94.74	764.58	64.04
01/06/2012	Jun-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	1000	64.47	92.59	84.56
01/06/2012	Jun-12	br.wifi.available.dates	Aperture	Delta	12	Standard	1093	21.59	152.72	55
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	628	4.18	71.52	44.83
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	2384	19.71	473.27	78.14
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	457	10.17	112.68	97.05
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	2219	35.12	549.31	97.44
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	4669	33.18	892.94	75.28
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	25739	40.52	3910.67	59.8
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	470	16.88	199.27	166.87
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1069	28.6	416.85	153.48
01/06/2012	Jun-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	298	14.54	62.72	82.84
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	395	6.07	57.42	57.22
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	327	13.83	84.13	101.27
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1180	31.52	274.39	91.53
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	536	12.21	89.71	65.88
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	1984	25.77	297.96	59.11
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	446	11.38	179.16	158.11
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	241	6.95	63.63	103.92
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1731	27.61	409.08	93.02
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	331	10.19	75.77	90.1
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1637	22.95	399.28	96
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	7034	44.15	1418.54	79.38
01/06/2012	Jun-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	21334	41.32	3341.38	61.65
01/06/2012	Jun-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1088	25.43	194.78	70.47
01/06/2012	Jun-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	6645	43.05	1257.17	74.47
01/06/2012	Jun-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	441	10.67	85.94	76.7
01/06/2012	Jun-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	1493	33.38	436.66	115.12
01/06/2012	Jun-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	256	4.62	82.25	126.47
01/06/2012	Jun-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1768	21.62	567.6	126.36
01/06/2012	Jun-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	5618	41.25	1546.3	108.34
01/06/2012	Jun-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	5710	27.75	1348.28	92.94
01/06/2012	Jun-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	203	3.05	66.35	128.66
01/06/2012	Jun-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1468	23.71	236.37	63.38
01/06/2012	Jun-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	38871	53.71	5935.19	60.1
01/06/2012	Jun-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	5461	35.93	1028.25	74.11
01/06/2012	Jun-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1262	22.31	230.42	71.87
01/06/2012	Jun-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	460	9.45	95.87	82.04
01/07/2012	Jul-12	br.collection.name.shops	Aperture	Delta	12	Standard	1829	97.49	262.21	56.43
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Eta	12	Standard	659	13.98	78.82	47.08
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	271	27.45	60.31	87.59
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	392	39	86.87	87.23
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2129	98.79	498.26	92.12
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	1481	70.03	277.24	73.68
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	11158	99.44	1826.35	64.43
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	565	76.12	229.28	159.73
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	764	94.79	290.18	149.5
01/07/2012	Jul-12	uk.collection.name.shops	Aperture	Tau	12	Standard	681	94.37	129.67	74.94
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	629	43.77	87.13	54.52
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	578	96.03	146.06	99.47
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	898	96.44	205.7	90.16
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	993	74.58	153.76	60.95
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	3274	98.61	470.74	56.59
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	146	49.43	58.1	156.64
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	161	17.22	41.63	101.78
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	864	86.17	197.34	89.9
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	771	77.14	169.6	86.58
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	1909	98.48	449.27	92.63
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	3197	99.02	630.66	77.65
01/07/2012	Jul-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	43672	99.59	6671.39	60.13
01/07/2012	Jul-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1886	97.24	299.07	62.42
01/07/2012	Jul-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	1200	75.58	248.57	81.53
01/07/2012	Jul-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2279	95.44	431.65	74.55
01/07/2012	Jul-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1310	97.67	386.58	116.15
01/07/2012	Jul-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	370	38.98	113.18	120.41
01/07/2012	Jul-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2953	97.36	881.87	117.55
01/07/2012	Jul-12	uk.collection.name.shops	Rekall	Beta	12	Standard	4436	99.71	1190.52	105.64
01/07/2012	Jul-12	uk.collection.name.shops	Rekall	Beta	18	Standard	5094	97.54	1255.85	97.04
01/07/2012	Jul-12	uk.collection.name.shops	Rekall	Beta	60	Standard	649	30.08	167.5	101.58
01/07/2012	Jul-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	434	67.37	69.44	62.98
01/07/2012	Jul-12	br.wifi.events	Tyrell Corp	Kappa	8	Standard	1077	92.39	213.31	77.96
01/07/2012	Jul-12	br.wifi.events	Tyrell Corp	Kappa	12	Standard	3073	98.74	546.91	70.05
01/07/2012	Jul-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	4139	93.9	683.27	64.98
01/07/2012	Jul-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	417	65.23	90.65	85.56
01/07/2012	Jul-12	br.wifi.available.dates	Aperture	Delta	12	Standard	703	19.82	105.25	58.93
01/07/2012	Jul-12	br.wifi.available.dates	Aperture	Eta	12	Standard	514	4.11	61.51	47.11
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	3603	21.12	629.15	68.73
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	364	9.33	87.87	95.02
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	2015	37.95	499.57	97.59
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	4990	35.4	933.11	73.6
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	9221	45.61	1567.45	66.91
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	491	14.38	198.61	159.21
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	815	26.05	325.62	157.26
01/07/2012	Jul-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	293	13.93	60.05	80.67
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	376	5.7	53.83	56.34
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	310	13.58	80.3	101.96
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1172	35.09	274.82	92.3
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	494	12.23	81.68	65.08
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2021	27.18	305.2	59.44
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	311	11.38	128.38	162.48
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	231	5.89	61.13	104.16
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1378	27.85	334.69	95.6
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	308	10.72	71.46	91.32
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1434	23.01	348.08	95.54
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	6425	48.98	1320.8	80.91
01/07/2012	Jul-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	33726	46.18	5170.64	60.35
01/07/2012	Jul-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	779	24.81	142.12	71.81
01/07/2012	Jul-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	3542	43.18	679.61	75.52
01/07/2012	Jul-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	461	11.03	94.12	80.36
01/07/2012	Jul-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	874	17.11	273.01	122.95
01/07/2012	Jul-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	209	4.45	67.42	126.98
01/07/2012	Jul-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1715	22.93	554.7	127.31
01/07/2012	Jul-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	4925	46.49	1400.93	111.96
01/07/2012	Jul-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	2906	28.26	767.14	103.91
01/07/2012	Jul-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	149	2.64	48.35	127.74
01/07/2012	Jul-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1183	25.08	195.56	65.07
01/07/2012	Jul-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	17742	47.5	2737.96	60.74
01/07/2012	Jul-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	4583	39.24	861.94	74.03
01/07/2012	Jul-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1084	21.23	205.81	74.73
01/07/2012	Jul-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	964	10.96	153.93	62.85
01/08/2012	Aug-12	br.collection.name.shops	Aperture	Delta	12	Standard	2753	98.2	374.8	53.59
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Eta	12	Standard	715	15.02	81.38	44.8
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	373	30.32	82.94	87.52
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	352	43.92	78.08	87.31
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	1580	99.24	382.09	95.19
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	1979	68.69	359.14	71.43
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	20721	99.36	3262.6	61.97
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	443	95.49	188.72	167.68
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	773	97.48	296.78	151.12
01/08/2012	Aug-12	uk.collection.name.shops	Aperture	Tau	12	Standard	705	96.07	133.06	74.29
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	536	45.44	73.91	54.28
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	527	95.43	133.72	99.87
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	781	94.87	178.19	89.8
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	913	72.8	141.53	61.02
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	2819	98.41	409.24	57.14
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	203	63.22	81.88	158.76
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	175	18.59	45.13	101.5
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	893	81.81	206.35	90.95
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	718	76.79	156.89	86.01
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	1879	98.7	439.03	91.97
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	5162	99.9	1003.49	76.52
01/08/2012	Aug-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	17646	99.95	2899.69	64.68
01/08/2012	Aug-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1541	96.71	253.4	64.72
01/08/2012	Aug-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	942	75.45	201.22	84.08
01/08/2012	Aug-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2165	95.32	405.58	73.74
01/08/2012	Aug-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1136	98.17	335.84	116.36
01/08/2012	Aug-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	99	27.14	30.19	120.03
01/08/2012	Aug-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2864	97.16	844.12	116.01
01/08/2012	Aug-12	uk.collection.name.shops	Rekall	Beta	12	Standard	11270	99.96	2785.57	97.29
01/08/2012	Aug-12	uk.collection.name.shops	Rekall	Beta	18	Standard	5411	97.55	1297.28	94.37
01/08/2012	Aug-12	uk.collection.name.shops	Rekall	Beta	60	Standard	672	33.37	174.61	102.28
01/08/2012	Aug-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	351	55.41	56.21	63.03
01/08/2012	Aug-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1147	86.14	221.81	76.12
01/08/2012	Aug-12	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	3502	99.86	623.52	70.08
01/08/2012	Aug-12	br.wifi.events	Tyrell Corp	Kappa	18	Standard	5737	94.79	896.81	61.53
01/08/2012	Aug-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	488	63.46	101.25	81.67
01/08/2012	Aug-12	br.wifi.available.dates	Aperture	Delta	12	Standard	921	16.39	132.94	56.81
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	589	3.13	67.03	44.79
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	35723	57.47	5511.15	60.72
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	273	6.7	65.14	93.92
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	1739	25.87	434.4	98.32
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	4748	24.98	916.03	75.94
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	14830	31.89	2414.81	64.09
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	319	12.03	139.28	171.85
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	917	23.02	367.42	157.71
01/08/2012	Aug-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	353	11.24	71.95	80.22
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	494	5.74	71.47	56.94
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	281	10.84	70.71	99.05
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1207	24.95	279.48	91.14
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	467	10.83	76.93	64.84
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2021	20.27	305.2	59.44
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	471	12.48	189.47	158.34
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	192	5.33	50.54	103.61
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1407	21.54	338.28	94.63
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	311	7.86	70	88.59
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1480	18.77	363.11	96.57
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	7658	34.98	1558.46	80.1
01/08/2012	Aug-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	11448	30.04	1911.81	65.73
01/08/2012	Aug-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	870	18.37	156.88	70.97
01/08/2012	Aug-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	3313	26.49	645.12	76.64
01/08/2012	Aug-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	332	7.89	70.67	83.79
01/08/2012	Aug-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	941	14.89	292.58	122.38
01/08/2012	Aug-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	94	2.28	30.66	128.39
01/08/2012	Aug-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1628	17.26	514.68	124.44
01/08/2012	Aug-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	9459	32.94	2440.82	101.57
01/08/2012	Aug-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	2768	20.73	726.37	103.29
01/08/2012	Aug-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	186	2.69	61.28	129.68
01/08/2012	Aug-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1045	16.5	170.76	64.32
01/08/2012	Aug-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	28787	68.77	4388.92	60.01
01/08/2012	Aug-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	4813	28.44	907.85	74.24
01/08/2012	Aug-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1828	17.85	306.41	65.98
01/08/2012	Aug-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	298	5.83	54.73	72.3
01/09/2012	Sep-12	br.collection.name.shops	Aperture	Delta	12	Standard	1579	95.92	227.17	56.63
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Eta	12	Standard	1062	17.86	111.25	41.23
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	358	28.75	76.98	84.63
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	322	42.19	70.51	86.18
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2108	98.93	498.82	93.14
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	2488	84.07	459.4	72.68
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	33902	99.37	5168.33	60.01
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	507	93.09	218.68	169.77
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	956	96.09	360.86	148.58
01/09/2012	Sep-12	uk.collection.name.shops	Aperture	Tau	12	Standard	565	91.45	110.54	77.01
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	549	43.01	75.77	54.32
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	486	94.89	123.35	99.9
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	899	97.76	206.04	90.21
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	973	73.71	150.51	60.89
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	2806	99.28	405.08	56.82
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	336	64.85	137.99	161.65
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	220	21.11	57.78	103.37
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	1510	83.86	308.27	80.36
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	891	79.67	195.05	86.16
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	2060	98.77	486.63	92.98
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	5434	99.57	1064.66	77.12
01/09/2012	Sep-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	14416	99.45	2380.43	64.99
01/09/2012	Sep-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1515	96.8	252.7	65.65
01/09/2012	Sep-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	1319	75.13	275.93	82.34
01/09/2012	Sep-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2336	95.67	433.33	73.01
01/09/2012	Sep-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1306	98.23	387.2	116.69
01/09/2012	Sep-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	17	9.5	5.37	124.35
01/09/2012	Sep-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	3361	97.49	981.28	114.92
01/09/2012	Sep-12	uk.collection.name.shops	Rekall	Beta	12	Standard	5125	99.81	1334.22	102.47
01/09/2012	Sep-12	uk.collection.name.shops	Rekall	Beta	18	Standard	9643	97.46	2197.54	89.7
01/09/2012	Sep-12	uk.collection.name.shops	Rekall	Beta	60	Standard	728	33.48	189.92	102.68
01/09/2012	Sep-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	326	41.26	52.12	62.93
01/09/2012	Sep-12	br.wifi.events	Tyrell Corp	Kappa	8	Standard	963	65.39	185.1	75.66
01/09/2012	Sep-12	uk.wifi.events	Tyrell Corp	Kappa	12	Standard	3719	99.51	660.66	69.92
01/09/2012	Sep-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	3836	96.03	582.09	59.73
01/09/2012	Sep-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	576	61.35	120.65	82.44
01/09/2012	Sep-12	br.wifi.available.dates	Aperture	Delta	12	Standard	849	20.09	119.3	55.31
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	758	4.56	79.67	41.37
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	25705	45.07	4062.31	62.2
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	307	8.9	72.59	93.06
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	1648	29.46	412.26	98.46
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	5610	33.67	1089.55	76.44
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	29644	45.03	4559.2	60.54
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	353	13.44	132.17	147.37
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1030	27.66	400.11	152.9
01/09/2012	Sep-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	338	13.72	69.52	80.96
01/09/2012	Sep-12	br.wifi.events	Aperture	Delta	12	Standard	849	20.09	119.3	55.31
01/09/2012	Sep-12	uk.wifi.events	Aperture	Eta	12	Standard	758	4.56	79.67	41.37
01/09/2012	Sep-12	uk.wifi.events	Aperture	Omicron	8	Standard	25705	45.07	4062.31	62.2
01/09/2012	Sep-12	uk.wifi.events	Aperture	Omicron	12	Deluxe	307	8.9	72.59	93.06
01/09/2012	Sep-12	uk.wifi.events	Aperture	Omicron	12	Giftset	1648	29.46	412.26	98.46
01/09/2012	Sep-12	uk.wifi.events	Aperture	Omicron	12	Standard	5610	33.67	1089.55	76.44
01/09/2012	Sep-12	uk.wifi.events	Aperture	Omicron	18	Standard	29644	45.03	4559.2	60.54
01/09/2012	Sep-12	uk.wifi.events	Aperture	Sigma	12	Giftset	353	13.44	132.17	147.37
